species,param_id,param_name,mu,mu_star,sigma,n_ee
sp15,33,species.catchability.fsh1.sp9,0.00020253305987497,0.00233340737890972,0.0043322367248433,1000
sp15,34,species.catchability.fsh1.sp10,4.26895882467847e-06,0.0023555201664571,0.00415887931187038,1000
sp15,35,species.catchability.fsh1.sp11,1.89414597390402e-05,0.00234789968538228,0.00411059107137455,1000
sp15,36,species.catchability.fsh1.sp12,-0.000202638550295094,0.00233758002864603,0.00392012852706992,1000
sp15,37,species.catchability.fsh2.sp0,0.000223494565040137,0.00225483585642231,0.00391988244330948,1000
sp15,38,species.catchability.fsh2.sp5,-0.000172616667007318,0.00217817415461256,0.00420423288064227,1000
sp15,39,species.catchability.fsh2.sp7,7.83158299539038e-05,0.00222470141989263,0.00391977098682573,1000
sp15,40,species.catchability.fsh2.sp8,3.56441168949211e-05,0.00234502572073615,0.00410741535599399,1000
sp15,41,species.catchability.fsh3.sp0,0.000139562935604342,0.00242599956570149,0.00427793661905639,1000
sp15,42,species.catchability.fsh3.sp1,9.62117842639097e-05,0.00237939086412703,0.00425993667792276,1000
sp15,43,species.catchability.fsh3.sp2,-0.000154425050057918,0.00236276075407606,0.00432237444565821,1000
sp15,44,species.catchability.fsh3.sp3,-8.34017858863189e-05,0.00222981790485848,0.00363655661604413,1000
sp15,45,species.catchability.fsh3.sp5,-2.63902164525071e-05,0.00230914821917887,0.0040121972758545,1000
sp15,46,species.catchability.fsh3.sp7,-0.000128364178857506,0.00235991616395032,0.00420669358352743,1000
sp15,47,species.catchability.fsh3.sp8,-8.50844954047157e-05,0.00228875593520164,0.00364510664350157,1000
sp15,48,species.catchability.fsh3.sp9,0.000407285181117004,0.00239430760707564,0.00465447022815688,1000
sp15,49,species.catchability.fsh3.sp10,-0.000133943620120459,0.00235639801606966,0.00424802602042747,1000
sp15,50,species.catchability.fsh3.sp11,0.00012311720164863,0.00224383473528207,0.00378037470162968,1000
sp15,51,species.catchability.fsh3.sp12,9.69792444144011e-05,0.00226689282206994,0.0038340806316732,1000
sp15,52,species.catchability.fsh3.sp13,0.000343337409331752,0.00225085112656548,0.00421312894148625,1000
sp15,53,species.catchability.fsh3.sp14,0.000159975629946707,0.00229641297233649,0.00395062990434312,1000
sp15,54,species.catchability.fsh3.sp15,0.00759345726766829,0.17547710098448,0.217590220187516,1000
sp15,55,species.length2weight.condition.factor.sp0,-0.000114951507647875,0.00592709546411019,0.0203863550025676,1000
sp15,56,species.length2weight.condition.factor.sp1,-5.95123959937116e-06,0.00233158610598361,0.00433486096247604,1000
sp15,57,species.length2weight.condition.factor.sp2,-7.40919252499268e-05,0.00357658984205419,0.00796657317612864,1000
sp15,58,species.length2weight.condition.factor.sp3,-0.000177924448217617,0.00510744205713799,0.00949612132871923,1000
sp15,59,species.length2weight.condition.factor.sp4,0.000110585387262734,0.00286620624612498,0.0048861457710403,1000
sp15,60,species.length2weight.condition.factor.sp5,-6.28903840116616e-05,0.0021479592593136,0.0035175688115676,1000
sp15,61,species.length2weight.condition.factor.sp6,-0.000123576789895639,0.00244156121118682,0.00447759670089544,1000
sp15,62,species.length2weight.condition.factor.sp7,3.82615781758051e-05,0.00220785033241648,0.00383907222441609,1000
sp15,63,species.length2weight.condition.factor.sp8,0.000272992439157151,0.00225297204112602,0.00388486682636003,1000
sp15,64,species.length2weight.condition.factor.sp9,-0.000134132884897098,0.00236332986347518,0.00398085131051539,1000
sp15,65,species.length2weight.condition.factor.sp10,2.40364499091961e-05,0.00235465252908813,0.00396827930715001,1000
sp15,66,species.length2weight.condition.factor.sp11,6.82602016718041e-06,0.00227590896079708,0.00393076486396957,1000
sp15,67,species.length2weight.condition.factor.sp12,-3.65285333407002e-05,0.0022692545674565,0.00395386480967319,1000
sp15,68,species.length2weight.condition.factor.sp13,-0.00020396610454638,0.00234182823573401,0.00403350827261049,1000
sp15,69,species.length2weight.condition.factor.sp14,0.000278276138459504,0.00288677636061341,0.0048778242370978,1000
sp15,70,species.length2weight.condition.factor.sp15,-0.0088176454697383,0.390298583944616,0.603443723901776,1000
sp15,71,species.k.sp0,0.0020657241711817,0.0155675240243307,0.0591928636960621,1000
sp15,72,species.k.sp1,-6.94876074767467e-05,0.00261554919070029,0.00466905154415468,1000
sp15,73,species.k.sp2,-0.000816580998065405,0.00800290749075452,0.0155175150581479,1000
sp15,74,species.k.sp3,0.000754522107212667,0.0130321267921468,0.0254526940714723,1000
sp15,75,species.k.sp4,0.000122671720501718,0.00474704568694138,0.00911056759882236,1000
sp15,76,species.k.sp5,0.000869469680805391,0.00411618333684459,0.011461164879847,1000
