param_id,param_name,mu,mu_star,sigma,n_ee
138,species.accessibility2fish.sp19,-96.8829322848793,2247.65706780544,4643.66997052094,1000
139,species.accessibility2fish.sp20,62.9857412547808,1106.22353453974,1908.60278154759,1000
140,species.accessibility2fish.sp21,249.350202380574,4438.46919832852,9240.98338541158,1000
141,species.accessibility2fish.sp22,-47.6946104093155,1092.53152445425,2101.00297738249,1000
142,species.accessibility2fish.sp23,-23.7531998246889,1214.6898354411,2585.69142162796,1000
143,species.accessibility2fish.sp24,-106.108194282942,4247.27298577782,5249.26949492808,1000
144,species.accessibility2fish.sp25,31.2974829083763,1025.39914226249,1928.95709809045,1000
145,species.accessibility2fish.sp26,-133.5342803286,1164.39771938789,2168.05959083389,1000
146,species.maturity.size.ratio.sp0,88.3756823815157,2824.43933437841,4119.53675304533,1000
147,species.maturity.size.ratio.sp1,-24.7871620043579,1085.78928338335,2556.99849062192,1000
148,species.maturity.size.ratio.sp2,-212.366586135725,1093.14185115117,2166.66114273984,1000
149,species.maturity.size.ratio.sp3,31.930658516658,1171.30911769386,2179.4705711414,1000
150,species.maturity.size.ratio.sp4,127.75057897952,1498.72130260244,2617.44916156086,1000
151,species.maturity.size.ratio.sp5,81.9938716077397,1078.72782796231,2303.36574628106,1000
152,species.maturity.size.ratio.sp6,60.3652757049889,1017.19081384161,1774.79720476598,1000
153,species.maturity.size.ratio.sp7,-17.6366797937951,1011.1587123393,1655.60338974248,1000
154,species.maturity.size.ratio.sp8,62.4517299615062,1106.85677209898,2829.5600331451,1000
155,species.maturity.size.ratio.sp9,30.8531927532934,1258.75993692205,2678.38083704742,1000
156,species.maturity.size.ratio.sp10,-92.1595299137151,1312.50593190184,2013.47906548008,1000
157,species.maturity.size.ratio.sp11,3682.42718917054,49847.0539808386,74932.398250291,1000
158,species.maturity.size.ratio.sp12,32.7730740318387,1024.28777431694,1897.93479264759,1000
159,species.maturity.size.ratio.sp13,110.080730575315,2614.91518249339,5274.53336298968,1000
160,species.maturity.size.ratio.sp14,-60.4069401481488,1051.14503978251,1887.43974727338,1000
161,species.maturity.size.ratio.sp15,28.3777828463996,1260.64258596084,2303.2281146835,1000
162,predation.predPrey.sizeRatio.teta.sp0.stage1,43.6582142116234,1205.1410572925,2729.12494890792,1000
163,predation.predPrey.sizeRatio.alpha.sp0.stage1,-18.1490141430037,2267.06098974698,3327.86450745529,1000
164,predation.predPrey.sizeRatio.teta.sp1.stage1,80.9329471911769,1196.3319211533,2533.54481998417,1000
165,predation.predPrey.sizeRatio.alpha.sp1.stage1,-117.947094968198,1381.18486097452,2659.54411417831,1000
166,predation.predPrey.sizeRatio.teta.sp2.stage1,-62.1652335842498,1081.6189527119,1825.74108139409,1000
167,predation.predPrey.sizeRatio.alpha.sp2.stage1,78.5180275731762,1510.3109720659,2996.47623623829,1000
168,predation.predPrey.sizeRatio.teta.sp3.stage1,-79.6446895413195,1138.47222424146,2683.3408222805,1000
169,predation.predPrey.sizeRatio.alpha.sp3.stage1,-260.150260935856,5859.22747094103,8105.3981436878,1000
170,predation.predPrey.sizeRatio.teta.sp4.stage1,108.175644772678,1269.63969917096,2635.80954554271,1000
171,predation.predPrey.sizeRatio.alpha.sp4.stage1,-28.4550330587099,1640.45890712528,3087.19971301552,1000
172,predation.predPrey.sizeRatio.teta.sp5.stage1,121.055598752802,1221.60552076883,3095.40595720629,1000
173,predation.predPrey.sizeRatio.teta.sp5.stage2,-65.7806225897369,1669.88713833322,3054.28120240321,1000
174,predation.predPrey.sizeRatio.alpha.sp5.stage1,64.5170918829801,1051.20830345682,2262.94755383334,1000
175,predation.predPrey.sizeRatio.alpha.sp5.stage2,-86.8779479118509,1247.33230908042,2312.31802892052,1000
176,predation.predPrey.sizeRatio.teta.sp6.stage1,-27.7016761949146,1048.84832039475,2063.68721626761,1000
177,predation.predPrey.sizeRatio.alpha.sp6.stage1,160.71977251855,1202.76930498989,2893.46413533176,1000
178,predation.predPrey.sizeRatio.teta.sp7.stage1,22.4394186420616,1070.67916521834,1882.35370267183,1000
179,predation.predPrey.sizeRatio.alpha.sp7.stage1,-48.6820951142116,1199.87865366612,2135.12340649869,1000
180,predation.predPrey.sizeRatio.teta.sp8.stage1,-37.8203297958881,1091.8023375629,2600.01999135922,1000
181,predation.predPrey.sizeRatio.alpha.sp8.stage1,-98.3267646401853,1531.29062341078,2801.97899678659,1000
182,predation.predPrey.sizeRatio.teta.sp9.stage1,-62.4771597741383,1536.63530896336,2439.28835325181,1000
183,predation.predPrey.sizeRatio.alpha.sp9.stage1,14.1408153303162,1915.19986488586,2959.84618382328,1000
184,predation.predPrey.sizeRatio.teta.sp10.stage1,-120.391315093594,1197.20790753172,3820.64667116969,1000
185,predation.predPrey.sizeRatio.alpha.sp10.stage1,-24.8485912507361,2674.77526138975,4227.43053615541,1000
186,predation.predPrey.sizeRatio.teta.sp11.stage1,-215.230339044146,4168.67497784105,7347.60904879746,1000
187,predation.predPrey.sizeRatio.alpha.sp11.stage1,323.017058730565,4574.81846248242,10034.9065240591,1000
188,predation.predPrey.sizeRatio.teta.sp12.stage1,-29.621692609815,1103.19776472624,1825.96587177346,1000
189,predation.predPrey.sizeRatio.alpha.sp12.stage1,29.2466551209791,1829.62639682953,3312.35090595153,1000
190,predation.predPrey.sizeRatio.teta.sp13.stage1,-32.0707280939283,1120.97873568345,2007.64507117511,1000
191,predation.predPrey.sizeRatio.alpha.sp13.stage1,318.948251651467,2463.02864737193,4037.42442587015,1000
192,predation.predPrey.sizeRatio.teta.sp14.stage1,-36.5587487079111,1026.71888215878,2090.76039699616,1000
193,predation.predPrey.sizeRatio.alpha.sp14.stage1,53.5076869872099,1183.91505191191,2362.56351752378,1000
194,predation.predPrey.sizeRatio.teta.sp15.stage1,-90.3668298582842,1127.65797032762,2205.88010195455,1000
