param_id,param_name,mu,mu_star,sigma,n_ee
116,mortality.additional.larva.rate.sp15,-4.53714499453707e-06,0.00435397203543363,0.00603851152298963,1000
117,mortality.additional.larva.rate.mean.sp7,6.79268866301797e-05,0.0015215794873171,0.00201699345218384,1000
118,mortality.additional.larva.rate.mean.sp8,5.60604990479929e-05,0.00172761859806567,0.00230758266764862,1000
119,species.linf.sp0,0.00571423700326071,0.0523460783878712,0.0722002076291266,1000
120,species.linf.sp1,0.000371030439282651,0.00801030225537884,0.01053716498665,1000
121,species.linf.sp2,0.00033322305097261,0.0105585793421237,0.0148928887309121,1000
122,species.linf.sp3,-0.000715555000850795,0.0161584100180998,0.0218914629097963,1000
123,species.linf.sp4,-0.000355260380895975,0.00885956460111144,0.01060094525706,1000
124,species.linf.sp5,9.51771999952535e-06,0.00950006596878089,0.013414649685238,1000
125,species.linf.sp6,-5.65809444703776e-05,0.00204591307314553,0.00266711612246518,1000
126,species.linf.sp7,7.35013642375445e-05,0.00186101134524403,0.00250761840380438,1000
127,species.linf.sp8,0.000306052578686278,0.0192311636720414,0.0213932407177075,1000
128,species.linf.sp9,-0.000113173510422859,0.0137199054492794,0.0162710836911734,1000
129,species.linf.sp10,0.000288267982919442,0.0107166798403805,0.0167256581881018,1000
130,species.linf.sp11,-0.000582036483535261,0.0471887582582409,0.0514828035905789,1000
131,species.linf.sp12,-0.000138723451392311,0.00301532816552463,0.00381540625086189,1000
132,species.linf.sp13,0.000209420391288711,0.00427117848771106,0.0064819218098423,1000
133,species.linf.sp14,0.000167517446567927,0.00367142962035249,0.00462703174602501,1000
134,species.linf.sp15,0.000271808107787892,0.00633689522796947,0.0085665737328472,1000
135,species.accessibility2fish.sp16,7.23361038602451e-05,0.0014858143976402,0.00199489947255704,1000
136,species.accessibility2fish.sp17,-8.94183548585908e-05,0.00151184946617201,0.00199561549091301,1000
137,species.accessibility2fish.sp18,-6.55699731459149e-05,0.00146670814460238,0.00198170575628658,1000
138,species.accessibility2fish.sp19,-7.65128833858015e-06,0.00262874392255939,0.00388282238036689,1000
139,species.accessibility2fish.sp20,-0.000175306227265847,0.00149602323722031,0.0019958088978002,1000
140,species.accessibility2fish.sp21,1.27380851282971e-05,0.00419974346750145,0.00701644323887852,1000
141,species.accessibility2fish.sp22,0.000139259001270844,0.00189722111456512,0.00260559947719575,1000
142,species.accessibility2fish.sp23,-6.39299020911254e-05,0.00240873017194572,0.00309695944784065,1000
143,species.accessibility2fish.sp24,-0.000218201431107701,0.00653275724017048,0.00826257563029147,1000
144,species.accessibility2fish.sp25,0.000150804659797152,0.00148597173745957,0.00192961113340236,1000
145,species.accessibility2fish.sp26,3.62181861605154e-05,0.00164824778633773,0.00222504233773328,1000
146,species.maturity.size.ratio.sp0,-0.00064202474155676,0.0380344363544972,0.0582663533281123,1000
147,species.maturity.size.ratio.sp1,3.15697872100176e-05,0.00155140919410918,0.00206841708512475,1000
148,species.maturity.size.ratio.sp2,5.81258541683027e-05,0.00159057022544447,0.00208987137755192,1000
149,species.maturity.size.ratio.sp3,5.92349492014169e-05,0.00165804194004772,0.00218933488055328,1000
150,species.maturity.size.ratio.sp4,-5.7916003348647e-05,0.00169305267135425,0.0023000901720793,1000
151,species.maturity.size.ratio.sp5,-6.57195327744567e-06,0.00145976220893419,0.00194682978610241,1000
152,species.maturity.size.ratio.sp6,5.02042102804882e-05,0.0014980958475711,0.00199318486774147,1000
153,species.maturity.size.ratio.sp7,-4.88073506805302e-05,0.00145929965751858,0.00194851061941725,1000
154,species.maturity.size.ratio.sp8,-4.61746896988174e-05,0.00149483574637876,0.00198962889236212,1000
155,species.maturity.size.ratio.sp9,1.70383003219968e-05,0.00160156250112352,0.00215839265607062,1000
156,species.maturity.size.ratio.sp10,1.75277498054531e-05,0.00244473821740702,0.00372994565855071,1000
157,species.maturity.size.ratio.sp11,-0.00384878183866854,0.0530437374281572,0.059194697842607,1000
158,species.maturity.size.ratio.sp12,-4.08589871307826e-05,0.00159761128499906,0.00219742775951724,1000
159,species.maturity.size.ratio.sp13,-0.000163795687773117,0.00450752915571034,0.00639383049744126,1000
160,species.maturity.size.ratio.sp14,-3.60409689873836e-05,0.00154531047230484,0.00206622142376622,1000
161,species.maturity.size.ratio.sp15,-1.01439554648496e-05,0.0046655692872163,0.00750221242863859,1000
162,predation.predPrey.sizeRatio.teta.sp0.stage1,4.03553883140511e-05,0.00165230847330855,0.00225212115910193,1000
163,predation.predPrey.sizeRatio.alpha.sp0.stage1,-0.000696180475899093,0.0117507506617951,0.0182414551453545,1000
164,predation.predPrey.sizeRatio.teta.sp1.stage1,-2.84885784961745e-05,0.00179446004821321,0.00234589405035021,1000
165,predation.predPrey.sizeRatio.alpha.sp1.stage1,-0.00115836876377262,0.0108085761398153,0.0132969241151303,1000
166,predation.predPrey.sizeRatio.teta.sp2.stage1,5.96188226160215e-05,0.00158001065837775,0.00209808302042374,1000
167,predation.predPrey.sizeRatio.alpha.sp2.stage1,-6.25216430461581e-05,0.00534766367430595,0.00846205452067363,1000
168,predation.predPrey.sizeRatio.teta.sp3.stage1,7.10660410731179e-05,0.00146156370781193,0.00195506642418631,1000
169,predation.predPrey.sizeRatio.alpha.sp3.stage1,-0.000108901994991636,0.00636852716371804,0.00923757343320056,1000
170,predation.predPrey.sizeRatio.teta.sp4.stage1,-8.78975766517838e-05,0.00167658607434803,0.00224776956917482,1000
171,predation.predPrey.sizeRatio.alpha.sp4.stage1,6.51449759436789e-05,0.00278600217624435,0.00381049472860194,1000
172,predation.predPrey.sizeRatio.teta.sp5.stage1,-5.85152887169271e-05,0.00149253450328509,0.0019405436081601,1000
173,predation.predPrey.sizeRatio.teta.sp5.stage2,-0.000380628339855325,0.00804693294527131,0.0100252805862076,1000
174,predation.predPrey.sizeRatio.alpha.sp5.stage1,-4.00319654470894e-05,0.0014892595932306,0.00199120325628247,1000
175,predation.predPrey.sizeRatio.alpha.sp5.stage2,-2.89837858108772e-05,0.00339950556179018,0.00463935638719398,1000
176,predation.predPrey.sizeRatio.teta.sp6.stage1,5.3822212691913e-05,0.00155428457620446,0.00207760401421553,1000
177,predation.predPrey.sizeRatio.alpha.sp6.stage1,-0.000172037204122943,0.00156462877754006,0.00204012097214245,1000
178,predation.predPrey.sizeRatio.teta.sp7.stage1,-6.32049986610085e-05,0.00154484133426941,0.00208047616127986,1000
179,predation.predPrey.sizeRatio.alpha.sp7.stage1,0.00014877662867666,0.00208823303731919,0.00297359230125307,1000
180,predation.predPrey.sizeRatio.teta.sp8.stage1,-6.75678353579063e-05,0.00158432819083973,0.00222007356082019,1000
181,predation.predPrey.sizeRatio.alpha.sp8.stage1,-2.87564789315767e-06,0.0065263410989235,0.00825571022992583,1000
182,predation.predPrey.sizeRatio.teta.sp9.stage1,0.000143722147020576,0.00187955894655558,0.00251369838808504,1000
183,predation.predPrey.sizeRatio.alpha.sp9.stage1,0.00021327451572268,0.0030666564298089,0.00420464476653307,1000
184,predation.predPrey.sizeRatio.teta.sp10.stage1,9.81908895720723e-05,0.00154736726269671,0.00204214570986503,1000
185,predation.predPrey.sizeRatio.alpha.sp10.stage1,-4.25362758056817e-05,0.00399738157967686,0.00667909977040919,1000
186,predation.predPrey.sizeRatio.teta.sp11.stage1,-0.000285710682530907,0.00409444930462649,0.00596501117703533,1000
187,predation.predPrey.sizeRatio.alpha.sp11.stage1,-7.78203596767316e-05,0.00363712778786637,0.00455707978761736,1000
188,predation.predPrey.sizeRatio.teta.sp12.stage1,7.95342764827427e-05,0.0018276872070919,0.00244298387047439,1000
189,predation.predPrey.sizeRatio.alpha.sp12.stage1,5.62312572745098e-05,0.00261904415359023,0.00339929083794511,1000
190,predation.predPrey.sizeRatio.teta.sp13.stage1,-4.66294162170375e-05,0.00157867861765372,0.00209163546464398,1000
191,predation.predPrey.sizeRatio.alpha.sp13.stage1,-0.000352645868625191,0.00367495797041481,0.00564168913596882,1000
192,predation.predPrey.sizeRatio.teta.sp14.stage1,3.5151917902885e-06,0.00146895838789453,0.00193233855790237,1000
193,predation.predPrey.sizeRatio.alpha.sp14.stage1,-7.33801616793642e-06,0.00213968983913351,0.00282117904529946,1000
194,predation.predPrey.sizeRatio.teta.sp15.stage1,4.36285399260659e-05,0.00148787810483858,0.00197567938630699,1000
195,predation.predPrey.sizeRatio.alpha.sp15.stage1,1.86057897919951e-05,0.00186208084310745,0.0025114991052581,1000
